NACA6606 : [128panels,Half cosine x-spacing]
         1 -7.9755e-18                      
   0.99941  0.00022246                      
   0.99764  0.00088753                      
    0.9947   0.0019884                      
   0.99059   0.0035135                      
   0.98531   0.0054473                      
   0.97889   0.0077696                      
   0.97133    0.010456                      
   0.96265     0.01348                      
   0.95286    0.016809                      
   0.94198    0.020408                      
   0.93005    0.024241                      
   0.91707    0.028267                      
   0.90309    0.032445                      
   0.88812     0.03673                      
    0.8722    0.041077                      
   0.85537     0.04544                      
   0.83766    0.049772                      
   0.81911    0.054028                      
   0.79975    0.058159                      
   0.77965    0.062122                      
   0.75883    0.065872                      
   0.73735    0.069365                      
   0.71526    0.072561                      
   0.69261    0.075422                      
   0.66945    0.077911                      
   0.64585    0.079995                      
   0.62184    0.081645                      
   0.59753    0.082836                      
   0.57315    0.083693                      
   0.54859    0.084304                      
   0.52389    0.084659                      
   0.49912    0.084749                      
   0.47434     0.08457                      
   0.44961    0.084117                      
   0.42499    0.083389                      
   0.40055    0.082386                      
   0.37635     0.08111                      
   0.35244    0.079567                      
   0.32889    0.077763                      
   0.30576    0.075707                      
    0.2831    0.073411                      
   0.26098    0.070888                      
   0.23945    0.068153                      
   0.21856    0.065223                      
   0.19837    0.062118                      
   0.17893    0.058857                      
   0.16028    0.055463                      
   0.14248    0.051958                      
   0.12556    0.048367                      
   0.10958    0.044714                      
  0.094558    0.041024                      
  0.080543    0.037323                      
  0.067566    0.033635                      
  0.055657    0.029984                      
  0.044845    0.026396                      
  0.035153    0.022891                      
  0.026605    0.019491                      
  0.019219    0.016215                      
   0.01301    0.013082                      
 0.0079936    0.010106                      
 0.0041782   0.0073012                      
 0.0015717    0.004677                      
0.00017847   0.0022416                      
         0           0                      
 0.0010261  -0.0020008                      
 0.0032435  -0.0037158                      
 0.0066453  -0.0051462                      
  0.011221  -0.0062942                      
  0.016958  -0.0071632                      
  0.023841  -0.0077579                      
  0.031851  -0.0080842                      
  0.040967  -0.0081493                      
  0.051166  -0.0079616                      
  0.062422  -0.0075306                      
  0.074706  -0.0068673                      
  0.087988  -0.0059837                      
   0.10223   -0.004893                      
   0.11741  -0.0036098                      
   0.13349  -0.0021493                      
   0.15041 -0.00052822                      
   0.16816   0.0012361                      
   0.18668   0.0031255                      
   0.20593   0.0051209                      
   0.22587   0.0072031                      
   0.24645    0.009352                      
   0.26762    0.011548                      
   0.28934     0.01377                      
   0.31156       0.016                      
   0.33422    0.018216                      
   0.35727    0.020402                      
   0.38067    0.022537                      
   0.40436    0.024606                      
   0.42828    0.026592                      
   0.45237    0.028482                      
   0.47659     0.03026                      
   0.50088    0.031917                      
   0.52518    0.033443                      
   0.54943    0.034829                      
   0.57358     0.03607                      
   0.59756    0.037162                      
   0.62114    0.038008                      
   0.64444    0.038477                      
   0.66744    0.038576                      
   0.69007    0.038321                      
   0.71229     0.03773                      
   0.73404    0.036824                      
   0.75527    0.035629                      
   0.77592    0.034172                      
   0.79594    0.032482                      
   0.81529    0.030592                      
    0.8339    0.028534                      
   0.85174    0.026343                      
   0.86875    0.024056                      
   0.88489    0.021706                      
   0.90012    0.019331                      
    0.9144    0.016966                      
   0.92768    0.014645                      
   0.93994    0.012401                      
   0.95113    0.010266                      
   0.96123   0.0082697                      
   0.97021   0.0064396                      
   0.97805   0.0048007                      
   0.98472    0.003375                      
    0.9902   0.0021817                      
   0.99448   0.0012367                      
   0.99754   0.0005527                      
   0.99939  0.00013863                      
         1  7.9755e-18                      
